// マップデータです1,2行目は読み込み時にコメントとして落とすので残してください。3行目から画面サイズ分だけマップ情報を書いてください。斜め移動ができるので、2の斜め方向に0があってはいけません。
// 0:無し, 1:壁, 2:移動可能エリア, 3:階段  ※ 本データ作成時のコンソール画面サイズは横100,縦35-6(ログ類の高さ)で、フォントサイズは(12,27)　解像度1920,1080で画面縦幅めいっぱいになる
0,1,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,2,1, 0,0,0,0,0,0,0,0,0,0, 1,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,1, 1,1,1,1,1,1,1,1,1,1, 1,2,2,2,2,2,2,2,2,1, 1,1,1,1,1,1,1,1,1,1, 1,2,2,2,2,2,2,2,2,1, 1,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,1, 1,2,2,2,2,2,2,2,2,1, 1,1,1,1,1,1,1,1,1,1, 1,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,3,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,1,0,
0,1,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,2,2, 2,2,2,2,2,2,2,2,1,0,
0,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,1, 1,1,1,1,1,1,1,1,1,0,
0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,
